,text,label
50,article benjamin olasov writes article dan jacobson writes lot interesting stuff gopher deleted youve never heard gopher dont worry free net write note youd like information get started best luck dan jacobson ive heard lost intro posting came back could post think general interest ben ben olasov heavily editedmodified version gopher faq intended give people starting gopher enough information get client jump gopherspace complete version obtained described gopher client point merlotwelchjhuedu welcome gopherspace dan jacobson common questions answers internet gopher clientserver protocol making world wide information service many implementations posted compinfosystemsgopher companswers newsanswers every two weeks recent version faq gotten gopher via anonymous ftp rtfmmitedupubusenetnewsanswersgopherfaq without ftp access send email send usenetnewsanswersfindingsources body find ftp email list questions gopher faq q gopher q get gopher software q need access gopher q publicly available logins gopher q develops gopher software q relationship gopher wais www ftp q papers articles describing gopher available q veronica q available biology q gopher internet gopher clientserver provides distributed information delivery system around worldcampuswide information system cwis readily constructed providing delivery vehicle local information gopher facilitates access gopher information servers throughout world q get gopher software via anonymous ftp boomboxmicroumnedu look directory pubgopher q need access gopher need gopher client program runs local pc workstation clients following systems directory following name location client anonymous ftp site boomboxmicroumnedu directory pubgopher unix curses emacs pubgopherunixgopher tarz xwindows athena pubgopherunixxgopher tarz xwindows motif pubgopherunixmoog xwindows xview pubgopherunixxvgopher macintosh hypercard pubgophermacintoshturbogopheroldversions macintosh application pubgophermacintoshturbogopher dos wclarkson driver pubgopherpcclient nextstep pubgophernext vmcms pubgopherricecms pubgopherviegopher vms pubgophervms os pubgopheros mvsxa pubgophermvs many clients servers developed others following attempt comprehensive list microsoft windows winsock client gopher book sunsiteuncedupubmicropcstuffmswindowswinsockgophtbkzip macintosh application macgopher ftpccutahedupubgophermacintosh another macintosh application gopherapp ftpbioindianaeduutilgophergopherapp port unix curses client dos pctcp oachscuthtmcedupublicdosmiscdosgopherexe port unix curses client pcnfs bcmtmcedunfsgopherexe beta version pc gopher client novells lan workplace dos lennonitnmedumichedudosgopher vms decwindows client use wollongong ucx jobacsohiostateeduxgopherclientshare note macintosh clients require mactcp clients also fetched via gopher client put following gopher server type hostboomboxmicroumnedu port path namegopher software distribution point gopher client boomboxmicroumnedu port look gopher directory also number public telnet login sites available university minnesota operates one machine consultantmicroumnedu see q information recommended run client software instead logging public telnet login sites client uses custom features local machine mouse scroll bars etc local client also faster q publicly available logins ie places telnet order get taste gopher gopher short list use site closest minimize network lag telnet public logins hostname ip login area consultantmicroumnedu gopher north america gopheruiucedu gopher north america pandauiowaedu panda north america gophersunetse gopher europe infoanueduau info australia gopherchalmersse gopher sweden toltenpuccl gopher south america ecnetec gopher ecuador gannccgojp gopher japan recommended run client software instead logging public login sites client uses custom features local machine mouse scroll bars etc gives faster response furthermore many basic features clients saving file hard drive printing file local printer viewing images retrieving files ftp sites etc available telnet logins q develops gopher software gopher originally developed april university minnesota microcomputer workstation networks center help campus find answers computer questions since grown fullfledged world wide information system used large number sites world many people contributed project numerous count people behind much gopher software reached via email via paper mail internet gopher developers union st se minneapolis mn usa via fax q relationship gopher wais www ftp gopher intimately intertwined two systems shipped unix gopher server capability search local wais indices query remote wais servers funnel results gopher clients query remote ftp sites funnel results gopher clients queried www world wide web clients either using built gopher querying using native http querying q papers articles describing gopher available gopher whole chapter devoted thewholeinternet ed kroll oreilly editors note great book go buy bunch theinternetpassport northwestnets guide world online jonathan kochmer northwestnet published northwestnet bellevue wa pp isbn contact info astudentsguidetounix harley hahn publisher mcgraw hill inc isbn references include theinternetgopher connexions july interop exploringinternetgopherspace internet society news v n subscribe internet society news sending email theinternetgopherprotocol proceedings twentythird ietf cnri section internetgopher proceedings canadian networking theinternetgopher internet getting started sri international section toolshelpinternetusersdiscoveronlinetreasures computerworld july tcpipnetworkadministration oreilly balakrishan b oct spigopher making spires databases accessible gopher protocol spires fall workshop chapel hill north carolina tomer c information technology standards libraries journal american society information science sept q veronica veronica easy rodentoriented netwide index computerized archives veronica offers keyword search gopherserver menu titles entire gopher web archie ftp archives veronica gopherspace veronica search produces menu gopher items direct pointer gopher data source veronica accessed gopher client easy use gives access types data supported gopher protocol try veronica select gophers menu minnesotas gopher server point gopher nameveronica search menu items gopherspace type port path veronica hostfutiquescsunredu q available biology incredible amount software data information availble biologists gopher brief list biological databases search via gopher bdt tropical data base searches biotechnet buyers guide online catalogues biology tel search protein data bank headers chlamydomonas genetics center crystallization database hgmp databases probes primers museum paleontology type specimen index mycdb mycobacterium database search drosophila flybase indiana search genbank swissprot pir pdb search aatdb arabidopsis thaliana database search acedb caenorhabditis elegans database search compoundkb metabolic compound database search databases welchlab vectors promoters nrl est omi search embl search genbank search genbank search genbank updates search limb search pir search pir keywordspecies search prosite search rebase restriction enzyme database search swissprot search tfd search c elegans strain list search dna database japan search ec enzyme database search graingenes database search maize database cloning vectors plasmids phage etc epd eukaryotic promoter database est expressed sequence tag database human west expressed sequence tag database c elegans kabat database proteins immunological interest nrl protein sequencestructure database omim online mendelian inheritance man seqanalref sequence analysis bibliographic reference data ban search rebase restriction enzyme database search ec enzyme database search rodent section genbank database taxonomy genbank swissprot retrieve full pdb entries accession number search researchers funded nih search genome researchers funded doe search researchers funded nsf search researchers funded usda email addresses crystallographers email addresses yeast reasearchers phonebooks around world search retrieve software computers search retrieve macintosh software search retrieve dos software search retrieve gnu software search retrieve software biology search agricultural software search retrieve graphics software data search retrieve online perl scripts ftp sites biology archives software data list goes beginning,comp.graphics
51,since free time looking job thought would offer linux disk tape need note offering service experienced users require support simply put disk shuffler think need support highly recommend softlanding linux system sls directly provide excellent product decent price support lazy mans service dont want spend hours modem hours shuffling floppies dont need sls support opt go alone get disk disk minimum minimal system disks b base system extras disks c compilers disks documentation disks source misc disk tex disks x xwindows disks entire set discount entire set qc tape send check money order stephen balbach enberend terrace columbia md send email ready sooner,misc.forsale
52,article writes like many others watching capsisles game went baseball game pissed could interupt important game understand contracts would think would clause contract concerning important games anyway us blues hawks fans got shafted worse everyone us watched game abc however us live central illinois area subjected watching arthritus telethon area affected telecast get see game except hawk vision game televised would first home hawks game shown area since television bull got stop deprived seeing games due skyrocketing ticket prices also deprived watching tv peace hammer im familiar telethon situation individual compuserve also victimized equally pissed local television station contract could broken item strongly suggest call affiliate vent anger supposedly one station told friend received hundreds angry calls translate far less incentive preempt hockey telecasts future contract written pathetic wlaf time slot tom galvin,rec.sport.hockey
53,anyone know phone number place get vga passthrough want hook vga card xga card whcih need cable connects type cable would connect vga card say video blaster something thanks brad,comp.graphics
54,wasnt tricky dick issued stern warnings bush clinton lose russia la lost china,talk.politics.misc
55,need advice situation occurred physican upset saw doctor problem recurring pain suggested medication course treatment told need call days begin medication may monitor effectiveness well general health exactly asked made call reaching secretary explained following doctors request worried pain episodes becoming frequent medication seem effective doctor called back first words whatever want youd better make quick im busy dont time chit chat told simply following instructions call th day status feeling worse asked perhaps better time us talk time responded spit time good time said raised voice started feel upset tried explain quickly going condition nervousness interfered choice words kind stuttered said well never mind said hell talk various colleagues medications hell call time doctor called evening said didnt express well confused wanted point pretty upset told amazingly polite voice considering angry felt earlier manner hurt feelings told doesnt time rap patients thought wanted told assume calling rap insulting said following orders responded resented implication felt making interested learning patients say condition status gave apology sorry miscommunication mistakenly thought insulting trying insult knowledgeable pain dont lot time deal told call next day instructions deal pain medication still upset yet called questions continue doctor manage care since pain realize may cause anxietous perhaps overreacting overly sensitive doctor refers colleague knows type pain still wants status condition afraid call marlena,sci.med
56,jason kratz writes deleted university cops state cops armed better chicago police seems state cops dont know originally david live tennesse live chicago see crap everyday news papers think situation tad different crap ridiculous assertions uzis mowing cops right left assertions dialing proper option available lawabiding citizens factoid cops killed whole country last year around early wow real explosion cop killings eh everything gone planned everything would perfect batf spokesperson cnn regarding failed raid attempt tx,talk.politics.guns
57,article satya prabhakar writes mohammed elabdellaoui writes muslims helping nazis earth come accuusation proofs publically apologize statement last time heard nazis prided needing body carry politics ideologies statment true dont think israel would used point muslim neighbor palestine could allowed jewish lobby power strong said true would heard could come dare say taking sides reference page essay local star tribute newspaper putting whole conflict perspective readily admit authority area however posteers asserted muslims join hands croats nazis persecuting serbs case past actions way validate legitimize happending sincerely apologize extent author essay wrong making assertion made maybe student history may put perspective satya prabhakar thank much clarifying position source apologies accepted good faith absolutely attempt bring knees merely suggestion really check resheck sources throwing flame net thanx mohammed,talk.politics.mideast
58,article senad arnautovic writes croats divided least left serbian province vojvodina muslims divided left region sanjak belongs serbia croats divided croatia seceded yugoslavia croats croatia bh serbia one countryyugoslavia divided muslims divided bh seceded yugoslavia muslims croatia bh serbia one countryyugoslavia divided croats muslims yugoslavia decided divide give right divide serbs yugoslavia croatia bh shoulder burden dividing nations among various unstable countries nick,talk.politics.mideast
59,article roger collins writes julie kangas writes suggest listen carefully stuff yeltsin people saying compare antiwest slogans coming opponents russian congress sure know want back could back without forcing others back point gun backed strongly early doubt would problem many russians became disillusioned democracy reforms felt rightly imo west didnt care yeltsin virtually promised massive aid bush got gorbymania probably kept dismantling congress calling new elections well aid didnt come didnt make sure went proper places antireformers gaining strength hiding considered noninterventionist policy market reform happen russia certainly get private capital private risk help economy even incentive reason dont reform government probably consider enemies anyway rather spend money hurt rather help dont reform dont believe giving money however think important take noninterventionist approach really bugs libertarianism sounds like itll hundred years time need anything affect us well planet vast tracks europe blown away think wed feel something massive breakup country spans th planet bound affects course also humanitarian argument democracies help democracies struggling democracies billion gift important well couldnt raised voluntarilly people already give billion year charity despite wishes libertarians society far way getting farther libertarian perhaps voluntary gifts would work proper framework face problem x years libertarian dream society right huge stumbling blocks trade let alone charity still limitations hightech exports nasa cant buy proton launch vehicles sure market may able help great deal cant right many obstacles instead fighting aid fighting tear obstacles market charities face seriously everyone different opinions stupid two causes aid russia strong space program someone else champion welfare education studies drunken goldfish republic true democracy instead gridlock massive scale gridlock congressional scale seems instead gridlock scale aid russia expensive space programs national charity doesnt help poor probably studies drunken goldfish think limited government key democratic well think limited government primarily democratic due limited main question transform staterun economy monolithic government something even remotely looks like btw sometimes seems government trying go opposite direction going painless going easy simply cannot wait help proper government theyll never get without aid may late already btw decide stupid like want impose morals others sort thing thought libertarians opinion libertarians big free speech im excercising mine actually politics pretty libertarian except one issue impossible join party seems libertarians want withdraw rest world let sink swim pretty libertarian except one issue libertarian consider compromise much money would fellow russiaaiders give russia oppose werent using government machine steal money group causes dont support also said another problem transformation libertarian society going happen painlessly overnight seen nothing take current government society turn minimal government responsible selfsufficient populace could years ago people saying hundreds years didnt nuclear weapons years ago instantaneous communications travel virtually anyplace earth less day like beginnings global economy global decision making reason depend free market efficiently process information depend rulers decisions complex issues yes depend rulers free market businesses rulers emerge somewhere never represent opinions every person planet must checks balances checks government gets bounds checks industry gets bounds putting hopes benevolence market like putting hopes benevolence government julie disclaimer opinions belong cat one else,talk.politics.misc
60,article jim de arras writes article scott w roby writes article andrew betz writes article scott w roby writes suppose fbi also prevented coming hands national tv cameras watch watch two miles away far enough away whatever really happenned must explained vengeful filter humiliated agency said quote enough enough please tell think would happened people come hands several weeks ago didnt happen responsible happening certainly children koresh calling shots talking lawyer fbi since others released safely sane reason keeping children inside compound scenario simplest plausible generally believe conspiracy theories involve complicated unlikely scenarios fbi sent letters martin luther kings wife insinuating mlk affair please tell us exactly much trust supposedly benevolent government someone would release children compound obviously authority worshiper koresh worshiper ie david koreshvernon howelljesus christ saw lengthy excerpts australian documentary made clearly showed cult give camera time present excerpts show cult leader guarenteed thanks laugh day definitely silly supposition least view whole documentary claim source would could news show showed lengthy excerpts also interviews filmmaker made documentary basically confirmed shown excerpts time spent compound pleased batf handling affair think bungled badly start dont think responsible fire started two different places two places eh saw wonderful fbi tell saw one place believe reported local radio reporters site fire started three story tower time two story window shown tv coverage batf means devoid fault handling affair suggest may intentionally started fire ludicrous suspect plenty camerapeople willing risk small arms fire get good footage people told get hell camera range couldnt answer one eh important question root cause suspicion thought mentioning reagan military treated press grenada set precedent decided wasnt worthy discussion news reporter got shot bet family would sue government letting danger area root cause suspicion mind people wouldnt flee building numerous exits minutes time took burn didnt flee hours earlier tear gas first introduced find rational explanation behavior,talk.politics.guns
61,article jon livesey writes article writes article douglas graham writes wait minute doug know better informed us never invaded nicaragua far know us invaded nicaragua several times century including october andf february haiti occupied thanks jon forgotten invasions ever learned mean really forgot read context recent sandinistas expecting imminent invasion us never happened stand corrected thanks panama invaded true twice century us created panama first place fomenting intervening civil war thenrepublic colombia us troops landed colombia help uprising colombia duly dismembered replaced two countries order us could build panama canal new republic panama remembered one one bushs invasion two mentioned good ol teddy r knew get things done jon regards jim b,alt.atheism
62,article one uk dailies week soccer goalkeeper carried field collision ford sierra cage seems cage driver wanted turn around needed drive onto pitch waited till ball players end unfortunately soon started manouvre someone booted ball back pitch goalkeeper ran backwards towards goal straight cage,rec.motorcycles
63,interested finished talking representative senator bob kruegers reelection campaign position rtkba krueger appointed democratic governor texas complete lloyd bentsens unexpired term representative said senator krueger position would comment specific legislation pending comment available various versions brady bill warned vote accordingly,talk.politics.guns
64,previous article says hi im interested getting list license plate numbers anyone listing id appreciate getting copy thanks must incredibly bored considered reading phone book dod darkman significant problems face cannot solved level thinking created albert einstein eternal champion,rec.autos
65,brian ceccarelli writes brian kendig writes maintain people want enter light knowledge alone masters fear afraid face world terms master habits cannot break habit really want break willing make whatever sacrifice need make break bad habits mine ive decided put forth effort break ive done bad habits ive decided worth effort break choice either way master choose want weigh benefits actions consequences use experience help deal unexpected turn make experienced dont always succeed never fail either learn habits cant break one seem unable master lack desire understand even slightest concept bible arrived understanding christianity youve probably arrived understanding islam likely different way moslem thinks religion unable master lack desire understand even slightest concept quran thats different different accuse accuse desire understand even slightest concept atheism sexual sins gotta secret desires head harbor get control dehumanize women walk past degrade sex object head course thats disgusting centuries religions discriminating sex treating women secondclass humans thats one reasons renounced christianity insult people unknowingly regret later yet next time opportunity presents dont insult people period nature something want either truly master yet life ground use practice fun getting admitted master thought life times sometimes say things want say repeat mistake unwantingly admitted cannot control every aspect times know shouldnt say something say anyway times simply forget lesson fact master dont start perfect weve got strive something better know shortcomings know strengths live life according decisions make content abide consequences decisions easily ill accept praise times life ive made mistakes yes try never make mistake twice need help jesus promised help took offer willfully let jesus master jesus knows better regard christ myth feel far many people offering far many interpretations supposedly said person really judge choose roads travel decide whether want reach end given road turn back long dont always turn back theres shame need help seek friends see point think youre one rock im getting great tan sunlight life improved immesurably since abandoned theism come join difficult trip first build muscles long hike well worth guess ignorance bliss brian enjoy clue bible dont clue im saying either open eyes see open ears listen im spouting empty words life gives meaning dont see im going accept anything cant witness eyes experience senses especially something megapowerful youre trying get accept surely believe strongly must good reason dont witness motherly love senses caring concern register senses nothing registers see taste smell hear touch better become vulcan fast better get rid emotions huh youre going way track say mother loves know ask point definite things shes done even bring ask facetoface say deity loves know ask cant even convince exists god says cease existing life forever choose either live hell eternal torment communication whatsoever choose live paradise god god says issue madeup theism ismade wishful thinking god dangles heaven like carrot promising untold pleasures ill suspend disbelief ignore rationality would choose hell lie placate another matter powerful note also several gods trying lure way yahweh allah zeus odin ra please give solid reason choose one others description kendigism deleted hee hee would want live good life die thats dont contradict reason live good life doesnt good end life doesnt anybody else good either everyone dies anyway reason lead good life leading good life meaningless meaningless thing paragraph demonstrates havent listened single word ive said ever gone amusement park mean hours closes nothings different except youre dollars lighter going amusement park doesnt good meaningless thing answer think fun play skeeball youd like get better even though youre going win anything better stuffed animal even blow ten dollars ride roller coaster thrilling experience even though scares dickens way think life fun dont intend leave amusement park life close night im sorry dont feel sacrificing jesus something god id worship would unless sacrifice temporary case really important resurrection sunk jesus alive jesus dead holy book say token therefore santa claus delivers toys every xmas dont see reason believe say true please give reason cant similarly apply santa claus forget bible minute forget quoting verses forget said show picture wide open hilltop convince youre right forget person forget know type forget know put sentence together forget know send email forget existence proove exist cant existence means nothing communications net bearing importance life remove cease significant thereby inferring deity nothing collection verses book cannot supported without invoking mean existence deity fact deity written real existence believe believe brian kendig je ne suis fait comme aucun de ceux que jai vus jose croire netre fait comme aucun de ceux qui existent meaning life si je ne vaux pas mieux au moins je suis autre ends rousseau,talk.religion.misc
66,apparently editor didnt wanted ill try im looking programs code simple animation andor drawing using fractals turbopascal ibm thanks advance go heavy go home,comp.graphics
67,article lawrence c smith writes article robert seymour writes article wheres thing writes called bricklin bricklins manufactured engines ford waitaminnit didnt bricklin pugeot sixcylinder confusing delorean sure delorean v delorean yucky prv v engine jointventure peugout note spelling renault volvo prv engine mighty boring piece junk approx hp doesnt like revs look delorean movie back future note changed engine sound big v real delorean doesnt sounds half good also note every time spin tires movie ground wet delorean cant make burnout dry road weak engine thats mounted rear axle makes almost impossible markus larry smith dont speak cabletron need ask liberty freedom whatever want freedom whatever able,rec.autos
68,david posts good translation post suat kinikliouglu original post elided kk vatan sevgisi ruhlari kirden kurtaran en kuvvetli ruzgardir translation public service translation elided love fatherland strongest winds cleansing filth souls think part translation questionable although think original quote plain silly made sound coming neonazi youth example turks talk motherland germanic fatherland filth instead dirt indeterminacy translation wellknown problem one may fudge care course following equally valid translation love ones country strongest wind cleanse ones soul see point nevertheless think translate well oz willard van orman quine word object mit press cambridge mass,talk.politics.mideast
69,article danny keren writes someone elaborate little libertarian movement going draw conclusions small sample far recall two selfdescribed libertarians posting seems incredibly ignorant incredibly arrogant want get people angry posses lousy sense humor write incoherently jump topic topic without logical connection topics describe intelligent knowledgeable although everything posters points opposite childish campaign smear libertarian party wow hang second libertarian party stands personal freedom lassezfaire economics minimal government whoever describing self libertarian maybe refering posters call civil libertarians talking libertarian philosophy adam schwartz libertarian,talk.politics.mideast
70,article mike brookbank writes article writes article dan lawrence bissell writes die lie wouldnt people able tell liar light yesterdays events waco texas guess answer questions obvious think waco one example think back jonestown people died lie deletions correction think also contrary earlier belief widely accepted committed suicide actually killed end die lie conviction alone thought try make point clear disclaimer opinions expressed posting mine solely represent employer way f karner aix technical support,alt.atheism
71,getting desperate report must finished midnight w w doesnt seem appears must use autonum field numbering chapters document distributed amongst several files cant find way make word start numbering something else course everything fine first file pretty stupid chapters numbered please solution except putting one document email immediately working th report hardly time read news please email answers heartly welcome advance thanx lot frode rinnans v trondheim tlf th day god created rock roll avard jastad,comp.os.ms-windows.misc
72,new alternative scouting unacceptable bsa reasons religious sexual preference birth announcement march earth forum compuserve information service formal announcement sm enviroleague new youth movementenviroleague recently born according founder boyd r critz iii cis id peoria illinois enviroleague exists education youth male female matters concerning values related responsibility environment incorporated illinois notforprofit corporation articles initial applications service mark filed according critz draft bylaws contain following statement mission objectives mission mission enviroleague adult members foster implement improved education young people need conduct lives stewards earth leave earth better condition found otherwise act responsible moral ethical users environment pursue accomplishment mission enviroleague shall seek serve catalyst focusing common cause separate efforts groups desiring preservation improvement responsible use environment must live objectives pursuit mission enviroleague primary objectives shall establish movement involving many environmentally concerned organizations possible said movement primary focus education participatory involvement young people appropriate areas environmental concern develop provide organizations branches full complement program materials use including suitable uniforms insignia badges written ideas syllabi information literature items shall seem appropriate desirable serve clearing house exchange program ideas materials information among said organizations assist environmentally concerned organizations recruit train necessary adult leadership youth programs enviroleague operate three program divisions serving youth elementary middle high school grades respectively service shall formation enviroleague teams either enviroleague environmentally conscious organizations local branches wishing charter use programs developed enviroleague enviroleague develops controlled actual adult leaders local team nationally imposed obstacles membership adult leadership status based upon relevant improper conduct organizations accepting charter may however impose certain additional standards use program material organizations enviroleague commit forming soon possible new nearby teams restrictions particularly youth membership enviroleague operate principle youth much contribute developing programs thus top youth leaders teams middle high school youth may become involved governing local administrative groups high school youth may involved similar functions national level program materials development time copies draft portions mentors manual manual adult leadership earth forum library files updated development takes place compuserve particularly proud enviroleagues founder chose electronic medium make first public announcement formation announcement made simultaneously outdoor earth forums electronic home enviroleague compuserves earth forum go earth message library areas named enviroleague subsequently enviroleagues initial governance council held first meeting boyd critz elected first enviroleague chief guardian equivalent chairman board ceo reached home case real need also mail addressed enviroleague po box peoria il interested starting enviroleague team might establish contact receive diskette ibm dos ascii initial information believe speak company write today special investors packet,alt.atheism
73,nothing beats skiing want real fun holidays rob de winter philips research istit building wl po box ja eindhoven netherlands tel email,comp.os.ms-windows.misc
74,sorry clog news group message wayne rigby info requested reason mail please contact send email address j real programmer function without caffeine zen art internet john muller drunk grab grass keep grass falling earth stupid comedian,comp.graphics
75,figured answer lies mitserverddxmfbmfbcustomh brian,comp.windows.x
76,yes take interstate route exit go south miles trun right shiloh springs road hamvention harrah arena mile west north side road parking arena limited lodging probably entirely bookedup within mile radius good luck x mall springs possible park mall west shuttle busses running arena mall possible get montgomery county oh map local aaa office free aaa member dont already definite plans particularly good time start think going hamvention bill mayhew neoucom computer services department rootstown oh usa phone n wed,sci.electronics
77,announcing trincoll journal trinity colleges paperless publication trincoll journal interactive magizine written hypercard publication offers wide variety information concerning trinity campus greater hartford area addition journal also provides unique forum opinion expression would like invite internet community participate creation publication submitting articles art work events greater hartford area anything else think interesting journal week articles may written anything long written well also interested mirroring newsletters information easily accessible nonintensive macintosh users weekly deadline submitting materials wendsday pm eastern standard time please send submissions receive journal week send mail message words subscribe journal subject line please include full name instituion body text find everyone thinking subscribe today,talk.politics.misc
78,announcing cosypak symbolic control systems analysis package version user fee release mathematica version higher introduction cosypak set packages notebooks classical control modern state space control analysis design methods notebooks cosypak follow typical control engineering course taught many universities around world juniorsenior level undergraduates fee use cosypak certain responsibilities expected user see copyright notice readme file included starters email fax mail post registration form included readme file cosypak available via anonymous ftp mishnaesyscwruedu internet pub directory ps typical ftp session unix given readme file future releases would like receive updates newer versions cosypak please send emailfaxmail address addition comments suggestions appreciated invaluable us best fix reported bugs however cannot fix bugs reported us know would much appreciate taking minutes communicate us via email us mail telephone fax help us release bugfree versions future comments welcome n sreenath systems engineering department case school engineering case western reserve university email us mail prof n sreenath tel systems engg crawford hall fax case western reserve univ cleveland oh begin readme file user fee release cosypak symbolic control systems analysis package version mathematica version higher ckchen n sreenath systems engineering case school engineering case western reserve university cleveland oh email copyright copyright copyright c k chen n sreenath case western reserve university permission use copy modify distribute software documentation purpose without fee hereby granted provided copyright notice appear supporting documentation name case western reserve university case school engineering used advertising publicity pertaining distribution software without specific without prior permission case western reserve university makes representations suitability software purpose provided express implied warranty acknowledgements support cwru information network services dr ray neff case alumni association lilly foundation systems engineering department case western reserve university gratefully acknowledged special thanks brian evans georgia tech help ftp cosypak available anonymous ftp mishnaesyscwruedu internet sample ftp session given end file changes version update v v version revised cosypak take advantage robust signal processing functions available mathematica v since mathematica provides better working laplacetransform inverselaplacetransform functions mathematica v adopted made cosypak smaller thus brian evans signal processing packages supported laplacetransform inverselaplacetransform functions cosypak v longer needed directly cosypak v power users use signal processing still recommend use fine brian evans package signal processing available anonymous ftp site gausseedspgatechedu ip downside disadvantage update mathematica requires runtime resources previous version mathematica users included laplacetransform package mathematica directory please move files directory calculus directory mathematica packages directory introduction unsupported release cosypak control systems analysis package symbolic control systems analysis using mathematica classical control systems analysis design methods modern control systems methods implemented package package attendant notebooks developed next tm computer unix based workstation used supplementary teaching aid along standard control engineering texts ogata phillips harbor undergraduate courses control engineering taught systems engineering department cwru addition next also tested successfully apple macintosh computers tm ibm pcs tm running ms windowstm would much interested hear anybody know uses software platforms mentioned ibm users however evaluate notebooks first visualize graphics installed see instructions collection mathematica packages loaded user bundled packages many notebooks cosynotes demonstrate functionality packages notebooks follow plan many fine standard undergraduate control engineering text books listed references examples used notebooks collected various references given end file contents notebooks cosynotes directory given begin cosynotes contents notebook file name introductionma chapter introduction control systems sections analyticity poles zeros signals forward laplace transforms inverse laplace transforms differential equation zerovalued initial conditions differential equation initial conditions notebook file name mathmodelsma chapter mathematical modeling dynamic systems sections ode state space linearization nonlinear system equations state space transfer function notebook file name transientresponsema chapter transientresponse analysis chapter split three sub notebooks file size notebook file name transientresponsema sections time response analysis first order system second order system third order higher order systems notebook file name transientresponsema sections first order system step response vs time const notebook file name transientresponsema sections second order system step response vs damping ratio notebook file name steadystateresponsema chapter steadystate response sections rouths stability steadystate error analysis notebook file name rootlocusma chapter rootlocus analysis notebook file name freqresponsema chapter frequencyresponse analysis sections bode plot analysis magnitude vs phase plot nichols plot polar plot nyquist plot combined example notebook file name statespacema chapter state space methods sections introduction state transition matrix controllability observability output controllability pole placement design observer design time response using state space methods end notebook contents compressed files files contain complete set cosypak v packages notebooks mathematica cosypak tarz compressed tar file unix systems cosypak sithqx compressed sit file macintosh systems encoded binhex format requires shareware stuffit file v higher cosypakibm zip zip file ibm pc running msdos expanded mathematica files also used macintosh ibm pc unix systems also installation cosypak unix command line type following command zcat cosypak tarz tar xvf macintosh open sithqx file using shareware stuffit v higher ibm command line type following command pkunzip cosypakibm zip note zip file zipped zip utility v must use pkunzip version higher unzip ibm pcs may limit directory name characters eight event type pkunzip cosypakzip also unzip cosypakibm zip file unix machine unzip utility uncompressing untarring cosypak tarz unzipping cosypakibm zip create directory called cosypak files expanded see single directory cosypak containing following three files four subdirectories contents subdirectories cosypak cosypak contains control tool box packages manual cosypak manual ps rtf txt wn formats cosynotes contains notebooks contains laplace transform package mathematica mathematica users files directory cosypak chap chap chap chap chap chap chap files directory cosynotes introductionma mathmodelma transientresponsema transientresponsema transientresponsema steadystateresponsema rootlocusma freqresponsema statespacema files directory laplacetransformm diracdeltam subdirectories cosypak common files directory common supportm important notebook example filesma files cosynotes directory use notebooks move directory cosypak directory mathematica recognize locallibrarymathematicapackages unix machine myharddiskmathematicapackages apple macintosh cwinmathpackages ibm pc beginning initialization cell notebook cosynotes directory list example make mathematica identify directory initialization path example unix machine default pathjoinpath locallibrarymathematicapackages example apple macintosh pathjoinpath myharddiskmathematicapackages example ibm pc pathjoinpath cwinmathpackages change pathname according machine removing mathematica comment sign path setting command makes mathematica recognize directory locallibrarymathematicapackages unix machine myharddiskmathematicapackages apple macintosh cwinmathpackages ibm pc mathematica users include laplacetransform package mathematica directory please move files directory calculus directory mathematica packages directory getting started installation start mathematica open notebooks cosynotes directory notebooks load packages navigate notebooks enjoy ibm users however evaluate notebooks visualize graphics user responsibilities request take minutes fill information mail us email fax us mail help us keep abreast improvements release new versions cosypak suggestions improvements welcome cut name organization title email postal address comments suggestions cut mail information email fax us mail internet us mail prof n sreenath tel systems engg crawford hall fax case western reserve univ cleveland oh report bugs please report bugs leave comments address suggestion improvements criticism welcome best fix reported bugs however cannot fix bugs reported us know would much appreciate taking minutes communicate us via email us mail telephone fax help us release bugfree versions future disclaimer future releases software property case western reserve university use software risk make express implied warranty packages notebooks also made run mathematica versions lower modification guarantee outcome documentation cosypak functions indexed files manual directory according chapters usage illustrated notebooks residing cosynotes directory computer support notebooks find macintosh computer acquire mathreader public domain notebook reader mathreader least allow peruse notebooks able evaluate code fragments references dorf r c modern control systems sixth edition addison wesley new york fortmann e hitz k l introduction linear control systems marcel dekker franklin g f powell j emaminaeini feedback control dynamic systems second edition addison wesley new york kuo b c automatic control systems sixth edition prentice hall new jersey ogata k modern control engineering second edition prentice hall new jersey phillips c l harbor r feedback control systems second edition prentice hall new jersey end readme file typical ftp session ftp mishnaesyscwruedu connected mishna mishna ftp server version next sun nov ready name mishnaesyscwruedusree anonymous password ftp cd pub ftp binary ftp ls port command successful opening ascii mode data connection file list cosypak tarz cosypakibm zip index readme placeswmd cosypakuntar transfer complete bytes received seconds kbytess ftp get cosypak tarz port command successful opening binary mode data connection cosypak tarz bytes transfer complete local cosypak tarz remote cosypak tarz bytes received seconds e kbytess ftp quit goodbye,comp.os.ms-windows.misc
79,ether see stuff must breathing posted phil fraering seems like every day find sorts stuff like ancient mayans televison repo man,sci.space
